price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,sqft_above,sqft_basement,yr_built,yr_renovated,total_rooms,total_space,totspace/room,facilities,score,waterfront,has_basement,was_renovated,view_1,view_2,view_3,view_4,condition_2,condition_3,condition_4,condition_5,region_2,region_3,region_4,quadrant_NW,quadrant_SE,quadrant_SW,quadrant_UNKNOWN,sqft_city,sqft_zip,sqft_road_type,lot_city,lot_zip,lot_road_type
525000.0,3.0,2.5,2700.0,7434.0,2.0,2700.0,0.0,1991.0,0.0,5.5,2700.0,490.90909090909093,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2660.842105263158,2474.3809523809523,2081.6993970714902,42276.35964912281,28597.031746031746,15983.070628768302
349950.0,3.0,2.5,1700.0,7496.0,2.0,1700.0,0.0,1994.0,0.0,5.5,1700.0,309.09090909090907,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2108.230240549828,1911.357142857143,2354.3837209302324,14569.738831615121,21195.964285714286,11493.220930232557
1085000.0,4.0,3.25,3740.0,12080.0,1.0,2000.0,1740.0,1988.0,2000.0,7.25,3740.0,515.8620689655172,4.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2660.842105263158,2891.176470588235,2001.5772230889236,42276.35964912281,59174.35294117647,13149.47529901196
744000.0,4.0,3.0,1980.0,5352.0,2.5,1980.0,0.0,1941.0,2005.0,7.0,1980.0,282.85714285714283,3.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1825.060819462228,1746.25,2081.6993970714902,5309.85147247119,5326.196428571428,15983.070628768302
312500.0,2.0,1.0,880.0,6345.0,1.0,880.0,0.0,1919.0,2001.0,3.0,880.0,293.3333333333333,3.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1825.060819462228,1410.3333333333333,2001.5772230889236,5309.85147247119,5916.939393939394,13149.47529901196
240000.0,3.0,2.0,1400.0,6200.0,1.0,700.0,700.0,1948.0,1994.0,5.0,1400.0,280.0,4.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1774.8373983739837,1626.6451612903227,2081.6993970714902,9102.365853658537,6819.924731182796,15983.070628768302
495000.0,4.0,2.0,2050.0,4000.0,1.5,1210.0,840.0,1941.0,0.0,6.0,2050.0,341.6666666666667,4.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1825.060819462228,1953.3125,2001.5772230889236,5309.85147247119,4317.375,13149.47529901196
580050.0,3.0,2.5,2360.0,4638.0,2.0,2360.0,0.0,1996.0,0.0,5.5,2360.0,429.09090909090907,3.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1825.060819462228,1848.4883720930231,2081.6993970714902,5309.85147247119,5204.178294573643,15983.070628768302
640000.0,4.0,2.0,2560.0,7798.0,1.0,1890.0,670.0,1947.0,1988.0,6.0,2560.0,426.6666666666667,4.0,16.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1825.060819462228,1848.4883720930231,2001.5772230889236,5309.85147247119,5204.178294573643,13149.47529901196
417000.0,3.0,1.5,1340.0,10224.0,1.0,1340.0,0.0,1956.0,0.0,4.5,1340.0,297.77777777777777,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2646.8035714285716,2836.238532110092,2001.5772230889236,13697.414285714285,13331.165137614678,13149.47529901196
174950.0,3.0,1.0,1060.0,5200.0,1.0,1060.0,0.0,1970.0,0.0,4.0,1060.0,265.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1766.6666666666667,2009.7448979591836,2483.471074380165,12126.738095238095,18284.418367346938,17073.11570247934
295000.0,3.0,1.5,850.0,2500.0,1.0,850.0,0.0,1986.0,0.0,4.5,850.0,188.88888888888889,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1825.060819462228,1410.3333333333333,2001.5772230889236,5309.85147247119,5916.939393939394,13149.47529901196
423000.0,4.0,1.75,1880.0,7303.0,1.0,1010.0,870.0,1976.0,0.0,5.75,1880.0,326.95652173913044,4.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2259.48128342246,1943.7171717171718,2298.88375,10317.70588235294,8781.525252525253,13186.4725
839000.0,3.0,1.0,1230.0,12305.0,1.0,1230.0,0.0,1955.0,1990.0,4.0,1230.0,307.5,3.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2646.8035714285716,2967.0714285714284,2081.6993970714902,13697.414285714285,13893.557142857142,15983.070628768302
343000.0,4.0,1.75,2290.0,10290.0,1.0,1340.0,950.0,1960.0,2012.0,5.75,2290.0,398.2608695652174,4.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1825.060819462228,1643.0188679245282,2298.88375,5309.85147247119,8973.830188679245,13186.4725
467000.0,3.0,1.0,1660.0,6582.0,1.0,1000.0,660.0,1946.0,0.0,4.0,1660.0,415.0,4.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1825.060819462228,1626.6451612903227,2001.5772230889236,5309.85147247119,6819.924731182796,13149.47529901196
512500.0,3.0,2.5,1840.0,2875.0,2.0,1840.0,0.0,1997.0,0.0,5.5,1840.0,334.54545454545456,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1825.060819462228,1920.65625,2001.5772230889236,5309.85147247119,5683.21875,13149.47529901196
575000.0,4.0,2.5,3020.0,17810.0,1.0,1600.0,1420.0,1979.0,2014.0,6.5,3020.0,464.61538461538464,4.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2247.0588235294117,1735.4651162790697,2298.88375,12346.323529411764,9598.848837209302,13186.4725
465000.0,3.0,1.75,1410.0,6886.0,1.0,1410.0,0.0,1924.0,2013.0,4.75,1410.0,296.8421052631579,3.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1825.060819462228,1626.6451612903227,2001.5772230889236,5309.85147247119,6819.924731182796,13149.47529901196
270000.0,3.0,1.0,1010.0,9514.0,1.0,1010.0,0.0,1969.0,2010.0,4.0,1010.0,252.5,3.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2108.230240549828,2475.943396226415,2298.88375,14569.738831615121,15891.971698113208,13186.4725
340000.0,3.0,1.75,1960.0,8136.0,1.0,980.0,980.0,1948.0,1994.0,4.75,1960.0,412.63157894736844,4.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1825.060819462228,1410.3333333333333,2081.6993970714902,5309.85147247119,5916.939393939394,15983.070628768302
765000.0,5.0,3.75,3580.0,14275.0,2.0,3190.0,390.0,1999.0,0.0,8.75,3580.0,409.14285714285717,4.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2453.3548387096776,2576.9473684210525,2483.471074380165,24660.145161290322,38899.915789473685,17073.11570247934
497000.0,4.0,2.5,2240.0,7200.0,2.0,2240.0,0.0,1995.0,0.0,6.5,2240.0,344.61538461538464,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1825.060819462228,1855.9493670886077,2001.5772230889236,5309.85147247119,5807.53164556962,13149.47529901196
803100.0,4.0,2.5,3310.0,5404.0,2.0,3310.0,0.0,2004.0,2003.0,6.5,3310.0,509.2307692307692,3.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2491.7617021276596,2275.5925925925926,2413.7597402597403,23936.191489361703,11302.111111111111,14030.551948051949
344000.0,3.0,2.5,1232.0,1130.0,3.0,1232.0,0.0,2007.0,0.0,5.5,1232.0,224.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1825.060819462228,1868.7613636363637,2298.88375,5309.85147247119,7711.284090909091,13186.4725
828950.0,4.0,3.5,3930.0,5680.0,2.0,2820.0,1110.0,2013.0,1923.0,7.5,3930.0,524.0,4.0,12.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2453.3548387096776,2576.9473684210525,2413.7597402597403,24660.145161290322,38899.915789473685,14030.551948051949
386380.0,3.0,2.5,1720.0,3600.0,2.0,1720.0,0.0,2010.0,0.0,5.5,1720.0,312.72727272727275,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2491.7617021276596,2779.704081632653,2298.88375,23936.191489361703,41687.816326530614,13186.4725
312000.0,3.0,2.25,1490.0,974.0,2.0,1220.0,270.0,2009.0,0.0,5.25,1490.0,283.8095238095238,4.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1825.060819462228,1410.3333333333333,2413.7597402597403,5309.85147247119,5916.939393939394,14030.551948051949
720000.0,3.0,2.5,3150.0,151588.0,2.0,3150.0,0.0,2007.0,0.0,5.5,3150.0,572.7272727272727,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2865.909090909091,2865.909090909091,2081.6993970714902,91681.36363636363,91681.36363636363,15983.070628768302
914500.0,4.0,2.5,3950.0,10856.0,3.0,3950.0,0.0,2013.0,1923.0,6.5,3950.0,607.6923076923077,3.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2801.8187134502923,2969.4634146341464,2081.6993970714902,16124.69590643275,17484.621951219513,15983.070628768302
819995.0,5.0,2.75,3030.0,10335.0,2.0,3030.0,0.0,2013.0,1923.0,7.75,3030.0,390.96774193548384,3.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2689.090909090909,1986.1234567901236,2298.88375,10934.939393939394,7973.0123456790125,13186.4725
252700.0,2.0,1.5,1070.0,9643.0,1.0,1070.0,0.0,1985.0,0.0,3.5,1070.0,305.7142857142857,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1984.5628415300546,1915.4878048780488,2298.88375,15155.016393442624,13365.317073170732,13186.4725
437500.0,3.0,2.5,2320.0,36847.0,2.0,2320.0,0.0,1992.0,0.0,5.5,2320.0,421.8181818181818,3.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1995.4,1995.4,2001.5772230889236,32053.68,32053.68,13149.47529901196
350000.0,1.0,1.0,700.0,5100.0,1.0,700.0,0.0,1942.0,1999.0,2.0,700.0,350.0,3.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1825.060819462228,1848.4883720930231,2001.5772230889236,5309.85147247119,5204.178294573643,13149.47529901196
619000.0,3.0,2.5,2720.0,6439.0,2.0,2720.0,0.0,2005.0,0.0,5.5,2720.0,494.54545454545456,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2689.4202898550725,2689.4202898550725,2483.471074380165,17935.579710144928,17935.579710144928,17073.11570247934
408200.0,3.0,2.5,1800.0,5761.0,2.0,1800.0,0.0,1990.0,0.0,5.5,1800.0,327.27272727272725,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1825.060819462228,1410.3333333333333,2001.5772230889236,5309.85147247119,5916.939393939394,13149.47529901196
451000.0,3.0,1.75,1560.0,4049.0,1.5,1000.0,560.0,1926.0,2003.0,4.75,1560.0,328.42105263157896,4.0,12.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1825.060819462228,1532.0897435897436,2001.5772230889236,5309.85147247119,5083.179487179487,13149.47529901196
317000.0,3.0,2.0,1760.0,11410.0,1.0,1060.0,700.0,1977.0,0.0,5.0,1760.0,352.0,4.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2108.230240549828,2113.1684210526314,2298.88375,14569.738831615121,16670.21052631579,13186.4725
799000.0,4.0,3.25,3120.0,5000.0,2.0,2370.0,750.0,2005.0,0.0,7.25,3120.0,430.3448275862069,4.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1825.060819462228,1848.4883720930231,2081.6993970714902,5309.85147247119,5204.178294573643,15983.070628768302
720000.0,2.0,1.0,2020.0,7200.0,1.0,1700.0,320.0,1947.0,1988.0,3.0,2020.0,673.3333333333334,4.0,16.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1825.060819462228,1643.0188679245282,2001.5772230889236,5309.85147247119,8973.830188679245,13149.47529901196
490000.0,3.0,2.0,1450.0,2400.0,1.5,1450.0,0.0,1900.0,2003.0,5.0,1450.0,290.0,3.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1825.060819462228,1575.0,2081.6993970714902,5309.85147247119,3444.810344827586,15983.070628768302
239900.0,4.0,2.25,1860.0,7000.0,1.0,1120.0,740.0,1979.0,2014.0,6.25,1860.0,297.6,4.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2067.0275862068966,2095.462365591398,2081.6993970714902,11521.668965517241,10879.021505376344,15983.070628768302
446000.0,4.0,2.25,2270.0,7800.0,1.0,1290.0,980.0,1977.0,2004.0,6.25,2270.0,363.2,4.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2259.48128342246,1943.7171717171718,2298.88375,10317.70588235294,8781.525252525253,13186.4725
275000.0,3.0,2.5,1480.0,15639.0,2.0,1480.0,0.0,1987.0,2000.0,5.5,1480.0,269.09090909090907,3.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1995.4,1995.4,2298.88375,32053.68,32053.68,13186.4725
239950.0,5.0,1.0,1460.0,6032.0,2.0,1460.0,0.0,1941.0,1998.0,6.0,1460.0,243.33333333333334,3.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1706.2068965517242,1410.3030303030303,2001.5772230889236,11494.758620689656,10614.424242424242,13149.47529901196
248000.0,4.0,3.5,1850.0,6519.0,2.0,1130.0,720.0,1986.0,0.0,7.5,1850.0,246.66666666666666,4.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2067.0275862068966,2095.462365591398,2081.6993970714902,11521.668965517241,10879.021505376344,15983.070628768302
619500.0,3.0,2.5,2170.0,5000.0,2.0,2170.0,0.0,2003.0,0.0,5.5,2170.0,394.54545454545456,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2453.3548387096776,2321.409090909091,2001.5772230889236,24660.145161290322,9745.147727272728,13149.47529901196
363750.0,3.0,1.75,1726.0,197326.0,2.0,1726.0,0.0,1982.0,2011.0,4.75,1726.0,363.36842105263156,3.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1889.6896551724137,1889.6896551724137,1729.5,83760.5172413793,83760.5172413793,77004.5
385000.0,3.0,1.75,1180.0,10541.0,1.0,940.0,240.0,1981.0,0.0,4.75,1180.0,248.42105263157896,4.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2801.8187134502923,2646.7340425531916,2081.6993970714902,16124.69590643275,14586.382978723404,15983.070628768302
370000.0,4.0,1.5,1370.0,9957.0,1.0,900.0,470.0,1972.0,2002.0,5.5,1370.0,249.0909090909091,4.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2259.48128342246,1943.7171717171718,2354.3837209302324,10317.70588235294,8781.525252525253,11493.220930232557
425000.0,3.0,2.5,2670.0,13218.0,1.0,2670.0,0.0,1988.0,0.0,5.5,2670.0,485.45454545454544,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1984.5628415300546,2009.7448979591836,2001.5772230889236,15155.016393442624,18284.418367346938,13149.47529901196
342000.0,3.0,1.0,1260.0,6826.0,1.0,720.0,540.0,1944.0,0.0,4.0,1260.0,315.0,4.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1825.060819462228,1868.7613636363637,2001.5772230889236,5309.85147247119,7711.284090909091,13149.47529901196
345000.0,4.0,1.0,1980.0,7991.0,1.5,1980.0,0.0,1962.0,2003.0,5.0,1980.0,396.0,3.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2108.230240549828,2113.1684210526314,2081.6993970714902,14569.738831615121,16670.21052631579,15983.070628768302
724800.0,3.0,2.0,2050.0,3933.0,1.0,1180.0,870.0,1926.0,2001.0,5.0,2050.0,410.0,4.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1825.060819462228,2308.840579710145,2298.88375,5309.85147247119,4514.101449275362,13186.4725
725000.0,5.0,2.75,2830.0,5310.0,2.0,2830.0,0.0,2006.0,0.0,7.75,2830.0,365.16129032258067,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2491.7617021276596,2275.5925925925926,2298.88375,23936.191489361703,11302.111111111111,13186.4725
605000.0,2.0,1.0,910.0,3600.0,1.0,910.0,0.0,1909.0,1989.0,3.0,910.0,303.3333333333333,3.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1825.060819462228,2196.122448979592,2001.5772230889236,5309.85147247119,4170.183673469388,13149.47529901196
350000.0,4.0,2.5,2440.0,4000.0,2.0,2440.0,0.0,2009.0,0.0,6.5,2440.0,375.38461538461536,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2086.0,2086.0,2001.5772230889236,13825.431578947368,13825.431578947368,13149.47529901196
785000.0,3.0,2.0,2180.0,5440.0,1.0,1100.0,1080.0,1904.0,0.0,5.0,2180.0,436.0,4.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1825.060819462228,1717.804054054054,2001.5772230889236,5309.85147247119,3280.9662162162163,13149.47529901196
250000.0,3.0,2.0,1900.0,6660.0,1.0,950.0,950.0,1966.0,0.0,5.0,1900.0,380.0,4.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2086.0,2086.0,2001.5772230889236,13825.431578947368,13825.431578947368,13149.47529901196
565000.0,3.0,2.25,1520.0,1221.0,3.0,1520.0,0.0,2013.0,1923.0,5.25,1520.0,289.5238095238095,3.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1825.060819462228,1575.0,2081.6993970714902,5309.85147247119,3444.810344827586,15983.070628768302
875000.0,3.0,2.0,2220.0,6641.0,1.0,1220.0,1000.0,1947.0,1988.0,5.0,2220.0,444.0,4.0,16.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1825.060819462228,2204.7727272727275,2001.5772230889236,5309.85147247119,5076.030303030303,13149.47529901196
862500.0,4.0,2.75,3280.0,24440.0,2.0,3280.0,0.0,1996.0,0.0,6.75,3280.0,485.9259259259259,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2660.842105263158,2891.176470588235,2298.88375,42276.35964912281,59174.35294117647,13186.4725
400000.0,3.0,2.5,2740.0,83199.0,2.0,2740.0,0.0,1973.0,2013.0,5.5,2740.0,498.1818181818182,3.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1984.5628415300546,1901.7142857142858,2001.5772230889236,15155.016393442624,12315.47619047619,13149.47529901196
282613.0,2.0,1.0,830.0,6017.0,1.0,830.0,0.0,1954.0,1979.0,3.0,830.0,276.6666666666667,3.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1774.8373983739837,1626.6451612903227,2298.88375,9102.365853658537,6819.924731182796,13186.4725
174500.0,2.0,1.0,1010.0,5200.0,1.0,1010.0,0.0,1955.0,2005.0,3.0,1010.0,336.6666666666667,3.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1812.6206896551723,1876.2857142857142,2001.5772230889236,10517.706896551725,10917.75,13149.47529901196
306500.0,3.0,2.25,2060.0,38377.0,1.0,1560.0,500.0,1978.0,2000.0,5.25,2060.0,392.3809523809524,4.0,16.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2067.0275862068966,2006.5416666666667,2298.88375,11521.668965517241,12831.0,13186.4725
445000.0,3.0,2.25,1990.0,7340.0,2.0,1990.0,0.0,1984.0,0.0,5.25,1990.0,379.04761904761904,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2660.842105263158,2474.3809523809523,2001.5772230889236,42276.35964912281,28597.031746031746,13149.47529901196
433000.0,4.0,2.5,2280.0,7568.0,2.0,2280.0,0.0,2001.0,0.0,6.5,2280.0,350.7692307692308,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2108.230240549828,1986.1234567901236,2298.88375,14569.738831615121,7973.0123456790125,13186.4725
306000.0,3.0,2.5,1870.0,5874.0,2.0,1870.0,0.0,2005.0,0.0,5.5,1870.0,340.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1984.5628415300546,2009.7448979591836,2298.88375,15155.016393442624,18284.418367346938,13186.4725
620000.0,3.0,2.25,1720.0,4000.0,1.5,1450.0,270.0,1921.0,0.0,5.25,1720.0,327.6190476190476,4.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1825.060819462228,2320.2083333333335,2001.5772230889236,5309.85147247119,5579.770833333333,13149.47529901196
245000.0,2.0,1.0,870.0,6150.0,1.0,870.0,0.0,1941.0,1994.0,3.0,870.0,290.0,3.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1825.060819462228,1410.3333333333333,2001.5772230889236,5309.85147247119,5916.939393939394,13149.47529901196
238000.0,3.0,2.0,1020.0,1204.0,2.0,720.0,300.0,2004.0,2003.0,5.0,1020.0,204.0,4.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1825.060819462228,1532.0897435897436,2081.6993970714902,5309.85147247119,5083.179487179487,15983.070628768302
